pop,lon,lat,date,year,month,day,tasmin_mean,tasmax_mean,pr_mean
pop1,-66.351746,46.01555,2096-05-11,2096,5,11,282.89584,294.17188,2.8577408e-05
pop1,-66.351746,46.01555,2096-05-12,2096,5,12,283.07812,294.03125,2.8933886e-05
pop1,-66.351746,46.01555,2096-05-13,2096,5,13,281.6146,291.6354,5.002608e-05
pop1,-66.351746,46.01555,2096-05-14,2096,5,14,280.67188,291.04688,1.8555735e-05
pop1,-66.351746,46.01555,2096-05-15,2096,5,15,280.74478,290.85938,3.3673405e-05
pop1,-66.351746,46.01555,2096-05-16,2096,5,16,280.93228,291.125,2.1479427e-05
pop1,-66.351746,46.01555,2096-05-17,2096,5,17,281.02603,290.85416,3.5268178e-05
pop1,-66.351746,46.01555,2096-05-18,2096,5,18,280.65103,292.97397,1.73754e-05
pop1,-66.351746,46.01555,2096-05-19,2096,5,19,282.0521,293.89062,1.577459e-05
pop1,-66.351746,46.01555,2096-05-20,2096,5,20,283.0521,293.35416,3.490449e-05
pop1,-66.351746,46.01555,2096-05-21,2096,5,21,284.06772,295.33334,5.2874297e-05
pop1,-66.351746,46.01555,2096-05-22,2096,5,22,285.02603,295.97397,3.0276395e-05
pop1,-66.351746,46.01555,2096-05-23,2096,5,23,284.34897,293.93228,4.6671583e-05
pop1,-66.351746,46.01555,2096-05-24,2096,5,24,281.95312,293.65103,3.0635038e-05
pop1,-66.351746,46.01555,2096-05-25,2096,5,25,282.78125,292.39584,8.5403975e-05
pop1,-66.351746,46.01555,2096-05-26,2096,5,26,284.70312,293.08334,8.0372745e-05
pop1,-66.351746,46.01555,2096-05-27,2096,5,27,283.91147,295.11978,2.7043692e-05
pop1,-66.351746,46.01555,2096-05-28,2096,5,28,284.46353,294.32812,5.7725192e-05
pop1,-66.351746,46.01555,2096-05-29,2096,5,29,284.45312,294.1146,2.7493928e-05
pop1,-66.351746,46.01555,2096-05-30,2096,5,30,284.39062,296.40103,9.626378e-06
pop1,-66.351746,46.01555,2096-05-31,2096,5,31,285.0909,295.88635,2.5729836e-05
pop1,-66.351746,46.01555,2096-06-01,2096,6,1,284.22397,293.58853,2.2010883e-05
pop1,-66.351746,46.01555,2096-06-02,2096,6,2,284.08853,294.3229,3.2154963e-05
pop1,-66.351746,46.01555,2096-06-03,2096,6,3,284.59897,295.82812,8.8848765e-06
pop1,-66.351746,46.01555,2096-06-04,2096,6,4,284.79688,297.375,4.0670784e-05
pop1,-66.351746,46.01555,2096-06-05,2096,6,5,286.41147,296.92188,5.6952544e-05
pop1,-66.351746,46.01555,2096-06-06,2096,6,6,286.32812,297.5104,6.7052264e-05
pop1,-66.351746,46.01555,2096-06-07,2096,6,7,286.375,297.47916,4.442319e-05
pop1,-66.351746,46.01555,2096-06-08,2096,6,8,287.33334,297.32812,3.0657367e-05
pop1,-66.351746,46.01555,2096-06-09,2096,6,9,287.28125,297.6771,1.409615e-05
pop1,-66.351746,46.01555,2096-06-10,2096,6,10,287.32812,296.70834,7.815315e-05
pop1,-66.351746,46.01555,2096-06-11,2096,6,11,286.97916,296.75522,3.7878974e-05
pop1,-66.351746,46.01555,2096-06-12,2096,6,12,286.8646,299.14584,5.51005e-06
pop1,-66.351746,46.01555,2096-06-13,2096,6,13,288.86978,299.33334,6.1639894e-06
pop1,-66.351746,46.01555,2096-06-14,2096,6,14,289.05728,298.74478,5.797907e-05
pop1,-66.351746,46.01555,2096-06-15,2096,6,15,288.53647,297.9375,3.632766e-05
pop1,-66.351746,46.01555,2096-06-16,2096,6,16,288.02603,299.27603,3.4760425e-05
pop1,-66.351746,46.01555,2096-06-17,2096,6,17,289.44272,299.96353,5.303866e-05
pop1,-66.351746,46.01555,2096-06-18,2096,6,18,289.0625,299.92188,5.582227e-05
pop1,-66.351746,46.01555,2096-06-19,2096,6,19,288.66666,299.85416,8.602426e-06
pop1,-66.351746,46.01555,2096-06-20,2096,6,20,288.94272,299.71875,1.8255872e-05
pop1,-66.351746,46.01555,2096-06-21,2096,6,21,289.8229,299.53647,4.5857625e-05
pop1,-66.351746,46.01555,2096-06-22,2096,6,22,288.45834,299.4271,7.2658695e-05
pop1,-66.351746,46.01555,2096-06-23,2096,6,23,289.4375,299.22397,4.683822e-05
pop1,-66.351746,46.01555,2096-06-24,2096,6,24,289.8229,300.01562,3.5421115e-05
pop1,-66.351746,46.01555,2096-06-25,2096,6,25,290.34375,301.08853,4.9626702e-05
pop1,-66.351746,46.01555,2096-06-26,2096,6,26,289.45834,301.51562,2.526481e-05
pop1,-66.351746,46.01555,2096-06-27,2096,6,27,289.5,301.29166,2.2005484e-05
pop1,-66.351746,46.01555,2096-06-28,2096,6,28,289.68228,300.85938,4.9086288e-05
pop1,-66.351746,46.01555,2096-06-29,2096,6,29,290.24478,300.59897,2.8445922e-05
pop1,-66.351746,46.01555,2096-06-30,2096,6,30,290.06772,301.22916,9.082924e-06
pop1,-66.351746,46.01555,2096-07-01,2096,7,1,290.39062,300.95834,5.3587904e-05
pop1,-66.351746,46.01555,2096-07-02,2096,7,2,291.42188,302.08334,4.9179365e-05
pop1,-66.351746,46.01555,2096-07-03,2096,7,3,291.44272,301.72397,6.8746005e-05
pop1,-66.351746,46.01555,2096-07-04,2096,7,4,290.65103,300.8229,2.0293586e-05
pop1,-66.351746,46.01555,2096-07-05,2096,7,5,290.57812,301.18228,9.670844e-06
pop1,-66.351746,46.01555,2096-07-06,2096,7,6,291.46875,300.6979,5.5192184e-05
pop1,-66.351746,46.01555,2096-07-07,2096,7,7,291.77603,301.00522,1.3739441e-05
pop1,-66.351746,46.01555,2096-07-08,2096,7,8,291.8646,301.3229,6.575165e-06
pop1,-66.351746,46.01555,2096-07-09,2096,7,9,292.3021,302.21353,5.4178538e-05
pop1,-66.351746,46.01555,2096-07-10,2096,7,10,291.16666,299.83853,4.1821117e-05
pop1,-66.351746,46.01555,2096-07-11,2096,7,11,289.0521,299.8229,2.5496549e-05
pop1,-66.351746,46.01555,2096-07-12,2096,7,12,289.375,301.02603,2.8610532e-06
pop1,-66.351746,46.01555,2096-07-13,2096,7,13,290.22916,300.90625,7.609368e-05
pop1,-66.351746,46.01555,2096-07-14,2096,7,14,291.24478,300.79166,3.005751e-05
pop1,-66.351746,46.01555,2096-07-15,2096,7,15,290.29166,299.41666,5.854745e-05
pop1,-66.351746,46.01555,2096-07-16,2096,7,16,290.77603,301.3125,5.1884625e-05
pop1,-66.351746,46.01555,2096-07-17,2096,7,17,291.1875,302.46875,2.3488998e-05
pop1,-66.351746,46.01555,2096-07-18,2096,7,18,291.14584,301.29688,5.4956054e-05
pop1,-66.351746,46.01555,2096-07-19,2096,7,19,291.46875,301.14584,5.8437505e-05
pop1,-66.351746,46.01555,2096-07-20,2096,7,20,290.99478,301.125,9.354062e-05
pop1,-66.351746,46.01555,2096-07-21,2096,7,21,291.33853,301.64062,1.2247713e-05
pop1,-66.351746,46.01555,2096-07-22,2096,7,22,291.54688,301.29688,5.918139e-05
pop1,-66.351746,46.01555,2096-07-23,2096,7,23,291.75,301.40625,2.3348222e-05
pop1,-66.351746,46.01555,2096-07-24,2096,7,24,292.45834,300.8229,0.00010234243
pop1,-66.351746,46.01555,2096-07-25,2096,7,25,292.11978,300.6979,4.896766e-05
pop1,-66.351746,46.01555,2096-07-26,2096,7,26,291.64584,302.17188,1.588091e-05
pop1,-66.351746,46.01555,2096-07-27,2096,7,27,291.5104,302.01562,2.2412387e-05
pop1,-66.351746,46.01555,2096-07-28,2096,7,28,292.39584,302.8229,1.8391818e-05
pop1,-66.351746,46.01555,2096-07-29,2096,7,29,292.5521,303.69272,2.5138339e-05
pop1,-66.351746,46.01555,2096-07-30,2096,7,30,293.7604,304.48438,3.526946e-05
pop1,-66.351746,46.01555,2096-07-31,2096,7,31,293.69885,303.70456,6.438166e-05
pop1,-66.351746,46.01555,2096-08-01,2096,8,1,292.95312,302.78125,7.773322e-05
pop1,-66.351746,46.01555,2096-08-02,2096,8,2,292.51562,302.1771,7.1270806e-05
pop1,-66.351746,46.01555,2096-08-03,2096,8,3,292.03125,300.9375,0.00010110462
pop1,-66.351746,46.01555,2096-08-04,2096,8,4,291.6979,300.58853,5.4410706e-05
pop1,-66.351746,46.01555,2096-08-05,2096,8,5,290.5729,301.32812,1.4977351e-05
pop1,-66.351746,46.01555,2096-08-06,2096,8,6,291.78647,300.81772,7.3678275e-05
pop1,-66.351746,46.01555,2096-08-07,2096,8,7,291.99478,301.11978,0.000118133634
pop1,-66.351746,46.01555,2096-08-08,2096,8,8,291.54166,300.72916,5.409763e-05
pop1,-66.351746,46.01555,2096-08-09,2096,8,9,291.46875,300.1771,0.0001034204
pop1,-66.351746,46.01555,2096-08-10,2096,8,10,291.22916,300.71875,4.4413042e-05
pop1,-66.351746,46.01555,2096-08-11,2096,8,11,290.98438,301.1354,1.5665044e-05
pop1,-66.351746,46.01555,2096-08-12,2096,8,12,290.98438,301.6771,1.1629333e-05
pop1,-66.351746,46.01555,2096-08-13,2096,8,13,291.21875,302.00522,2.3986844e-05
pop1,-66.351746,46.01555,2096-08-14,2096,8,14,291.29688,300.69272,9.223978e-05
pop1,-66.351746,46.01555,2096-08-15,2096,8,15,291.34375,300.0729,6.0535396e-05
pop1,-66.351746,46.01555,2096-08-16,2096,8,16,289.42188,300.0104,2.1865824e-05
pop1,-66.351746,46.01555,2096-08-17,2096,8,17,290.25,300.23438,6.4030006e-05
pop1,-66.351746,46.01555,2096-08-18,2096,8,18,291.04166,300.57812,4.5068573e-05
pop1,-66.351746,46.01555,2096-08-19,2096,8,19,291.1979,300.60938,1.0247774e-05
pop1,-66.351746,46.01555,2096-08-20,2096,8,20,290.65625,300.9271,6.7529836e-06
pop1,-66.351746,46.01555,2096-08-21,2096,8,21,291.08853,301.47916,1.8053082e-05
pop1,-66.351746,46.01555,2096-08-22,2096,8,22,292.69272,302.18228,4.01935e-05
pop1,-66.351746,46.01555,2096-08-23,2096,8,23,291.84897,301.48438,6.474669e-05
pop1,-66.351746,46.01555,2096-08-24,2096,8,24,291.0729,300.17188,1.9641144e-05
pop1,-66.351746,46.01555,2096-08-25,2096,8,25,290.60938,299.05728,1.13108445e-05
pop1,-66.351746,46.01555,2096-08-26,2096,8,26,289.21353,298.59897,8.059818e-05
pop1,-66.351746,46.01555,2096-08-27,2096,8,27,289.60938,299.40625,3.8734946e-05
pop1,-66.351746,46.01555,2096-08-28,2096,8,28,290.3229,299.82812,3.0620115e-05
pop1,-66.351746,46.01555,2096-08-29,2096,8,29,290.20312,298.8854,4.9983108e-05
pop1,-66.351746,46.01555,2096-08-30,2096,8,30,289.35416,298.30728,1.6069951e-05
pop1,-66.351746,46.01555,2096-08-31,2096,8,31,288.5284,298.21024,1.5497608e-05
pop1,-66.351746,46.01555,2096-09-01,2096,9,1,289.1875,299.29688,5.7075707e-05
pop1,-66.351746,46.01555,2096-09-02,2096,9,2,289.4479,297.54688,4.868225e-05
pop1,-66.351746,46.01555,2096-09-03,2096,9,3,289.26562,297.65103,3.3412838e-05
pop1,-66.351746,46.01555,2096-09-04,2096,9,4,286.79688,296.53647,1.671638e-05
pop1,-66.351746,46.01555,2096-09-05,2096,9,5,285.46353,295.39062,6.028085e-06
pop1,-66.351746,46.01555,2096-09-06,2096,9,6,285.3021,297.00522,4.1869558e-07
pop1,-66.351746,46.01555,2096-09-07,2096,9,7,287.75522,298.35416,1.41478495e-05
pop1,-66.351746,46.01555,2096-09-08,2096,9,8,289.39062,297.7604,9.240631e-05
pop1,-66.351746,46.01555,2096-09-09,2096,9,9,287.97397,296.71353,0.00010474574
pop1,-66.351746,46.01555,2096-09-10,2096,9,10,287.25522,296.04688,2.1665322e-05
pop1,-66.351746,46.01555,2096-09-11,2096,9,11,285.78125,296.53647,5.392861e-06
pop1,-66.351746,46.01555,2096-09-12,2096,9,12,286.65103,297.24478,2.1227075e-05
pop1,-66.351746,46.01555,2096-09-13,2096,9,13,287.70834,298.40103,2.8760716e-05
pop1,-66.351746,46.01555,2096-09-14,2096,9,14,289.63022,299.03647,3.179104e-05
pop1,-66.351746,46.01555,2096-09-15,2096,9,15,290.35416,298.41147,4.3728152e-05
pop1,-66.351746,46.01555,2096-09-16,2096,9,16,288.73438,297.38022,5.46221e-05
pop1,-66.351746,46.01555,2096-09-17,2096,9,17,285.75522,295.02084,5.492207e-05
pop1,-66.351746,46.01555,2096-09-18,2096,9,18,283.27084,294.28647,1.4061345e-05
pop1,-66.351746,46.01555,2096-09-19,2096,9,19,285.01562,294.91147,4.0317278e-05
pop1,-66.351746,46.01555,2096-09-20,2096,9,20,286.59375,294.95834,0.00014531352
pop1,-66.351746,46.01555,2096-09-21,2096,9,21,286.97397,294.875,4.0300572e-05
pop1,-66.351746,46.01555,2096-09-22,2096,9,22,286.3854,294.97916,3.221268e-05
pop1,-66.351746,46.01555,2096-09-23,2096,9,23,285.6771,295.05728,1.2596652e-05
pop1,-66.351746,46.01555,2096-09-24,2096,9,24,284.3021,293.63022,2.459412e-05
pop1,-66.351746,46.01555,2096-09-25,2096,9,25,283.5,294.29688,1.7519234e-05
pop1,-66.351746,46.01555,2096-09-26,2096,9,26,285.46875,294.54688,6.0023292e-05
pop1,-66.351746,46.01555,2096-09-27,2096,9,27,284.39584,293.0729,7.788644e-05
pop1,-66.351746,46.01555,2096-09-28,2096,9,28,282.96875,291.6771,4.1994557e-05
pop1,-66.351746,46.01555,2096-09-29,2096,9,29,281.36978,292.33853,1.4358496e-05
pop1,-66.351746,46.01555,2096-09-30,2096,9,30,283.125,294.05728,6.017099e-06
pop1,-66.351746,46.01555,2096-10-01,2096,10,1,283.7396,293.40625,5.316027e-05
pop1,-66.351746,46.01555,2096-10-02,2096,10,2,282.65103,292.66147,2.329878e-05
pop1,-66.351746,46.01555,2096-10-03,2096,10,3,281.5,292.66147,8.316362e-05
pop1,-66.351746,46.01555,2096-10-04,2096,10,4,280.9375,290.97397,6.475411e-06
pop1,-66.351746,46.01555,2096-10-05,2096,10,5,280.52603,291.08853,3.8329687e-05
pop1,-66.351746,46.01555,2096-10-06,2096,10,6,282.10938,291.94272,1.3169197e-05
pop1,-66.351746,46.01555,2096-10-07,2096,10,7,281.75,291.44272,5.8298727e-05
pop1,-66.351746,46.01555,2096-10-08,2096,10,8,281.4479,291.73438,1.9669713e-05
pop1,-66.351746,46.01555,2096-10-09,2096,10,9,282.74478,291.0,3.0654377e-05
pop1,-66.351746,46.01555,2096-10-10,2096,10,10,280.79166,289.65625,1.6343176e-05
pop1,-66.351746,46.01555,2096-10-11,2096,10,11,279.46875,289.16147,7.806113e-06
pop1,-66.351746,46.01555,2096-10-12,2096,10,12,279.50522,289.8021,2.9881912e-05
pop1,-66.351746,46.01555,2096-10-13,2096,10,13,279.90625,290.79166,1.37476645e-05
pop1,-66.351746,46.01555,2096-10-14,2096,10,14,279.14584,289.16666,1.7746723e-05
pop1,-66.351746,46.01555,2096-10-15,2096,10,15,278.8229,289.59375,2.8835086e-05
pop1,-66.351746,46.01555,2096-10-16,2096,10,16,280.78125,290.40103,6.373316e-05
pop1,-66.351746,46.01555,2096-10-17,2096,10,17,281.79166,289.52084,5.9263748e-05
pop1,-66.351746,46.01555,2096-10-18,2096,10,18,279.9479,289.10938,5.618543e-05
pop1,-66.351746,46.01555,2096-10-19,2096,10,19,281.42188,288.5729,0.00016238999
pop1,-66.351746,46.01555,2096-10-20,2096,10,20,280.07812,287.59897,6.888307e-05
pop1,-66.351746,46.01555,2096-10-21,2096,10,21,277.61978,286.65625,2.9074436e-05
pop1,-66.351746,46.01555,2096-10-22,2096,10,22,278.76562,288.52603,0.00011444776
pop1,-66.351746,46.01555,2096-10-23,2096,10,23,278.56772,288.58334,5.1565225e-05
pop1,-66.351746,46.01555,2096-10-24,2096,10,24,278.06772,286.7604,4.9973787e-06
pop1,-66.351746,46.01555,2096-10-25,2096,10,25,278.7604,287.6771,4.619654e-05
pop1,-66.351746,46.01555,2096-10-26,2096,10,26,279.08334,287.17188,0.00011548999
pop1,-66.351746,46.01555,2096-10-27,2096,10,27,276.43228,284.04166,2.2964172e-05
pop1,-66.351746,46.01555,2096-10-28,2096,10,28,275.91666,284.64062,0.00011445233
pop1,-66.351746,46.01555,2096-10-29,2096,10,29,274.53647,285.66147,1.8423136e-05
pop1,-66.351746,46.01555,2096-10-30,2096,10,30,276.41147,285.96353,2.8739794e-05
pop1,-66.351746,46.01555,2096-10-31,2096,10,31,276.70456,286.125,0.00010684191
pop1,-66.351746,46.01555,2096-11-01,2096,11,1,277.0,286.875,0.00014922279
pop1,-66.351746,46.01555,2096-11-02,2096,11,2,276.27084,284.10938,2.377644e-05
pop1,-66.351746,46.01555,2096-11-03,2096,11,3,276.9375,284.33853,2.1053595e-05
pop1,-66.351746,46.01555,2096-11-04,2096,11,4,276.55728,285.6771,0.00010211192
pop1,-66.351746,46.01555,2096-11-05,2096,11,5,277.24478,285.65625,1.9741841e-05
pop1,-66.351746,46.01555,2096-11-06,2096,11,6,277.65103,285.5729,4.7932233e-05
pop1,-66.351746,46.01555,2096-11-07,2096,11,7,277.91147,286.0,0.000120704244
pop1,-66.351746,46.01555,2096-11-08,2096,11,8,275.73438,285.6354,3.4293913e-05
pop1,-66.351746,46.01555,2096-11-09,2096,11,9,275.5729,283.4375,4.1767595e-05
pop1,-66.351746,46.01555,2096-11-10,2096,11,10,273.81772,282.16666,5.154248e-05
pop1,-66.351746,46.01555,2096-11-11,2096,11,11,273.16666,281.52084,2.187136e-05
pop1,-66.351746,46.01555,2096-11-12,2096,11,12,272.3854,280.77084,2.3540808e-05
pop1,-66.351746,46.01555,2096-11-13,2096,11,13,272.54688,281.42188,4.9311133e-05
pop1,-66.351746,46.01555,2096-11-14,2096,11,14,272.93228,281.61978,3.3649805e-05
pop1,-66.351746,46.01555,2096-11-15,2096,11,15,273.6354,282.35938,4.6756682e-05
pop1,-66.351746,46.01555,2096-11-16,2096,11,16,272.54166,282.29166,3.61467e-05
pop1,-66.351746,46.01555,2096-11-17,2096,11,17,273.00522,279.64062,4.8111902e-05
pop1,-66.351746,46.01555,2096-11-18,2096,11,18,273.79166,282.0,3.3642733e-05
pop1,-66.351746,46.01555,2096-11-19,2096,11,19,274.8125,281.44272,5.742031e-05
pop1,-66.351746,46.01555,2096-11-20,2096,11,20,271.6979,279.52084,4.2977513e-06
pop1,-66.351746,46.01555,2096-11-21,2096,11,21,272.08853,281.02603,6.84629e-05
pop1,-66.351746,46.01555,2096-11-22,2096,11,22,272.6146,281.3125,1.5202342e-05
pop1,-66.351746,46.01555,2096-11-23,2096,11,23,272.33334,281.02084,5.257642e-05
pop1,-66.351746,46.01555,2096-11-24,2096,11,24,272.10938,281.43228,6.351455e-05
pop1,-66.351746,46.01555,2096-11-25,2096,11,25,272.77603,280.49478,4.910691e-05
pop1,-66.351746,46.01555,2096-11-26,2096,11,26,269.85416,280.17188,2.9166547e-05
pop1,-66.351746,46.01555,2096-11-27,2096,11,27,271.78647,279.78647,4.8086713e-05
pop1,-66.351746,46.01555,2096-11-28,2096,11,28,270.8646,277.71353,2.2273422e-05
pop1,-66.351746,46.01555,2096-11-29,2096,11,29,270.5729,278.02603,2.7564167e-05
pop1,-66.351746,46.01555,2096-11-30,2096,11,30,269.34375,277.8021,1.773334e-05
pop1,-66.351746,46.01555,2096-12-01,2096,12,1,269.85416,279.2396,5.17341e-05
pop1,-66.351746,46.01555,2096-12-02,2096,12,2,270.46353,279.75522,7.371491e-05
pop1,-66.351746,46.01555,2096-12-03,2096,12,3,271.66147,281.43228,8.316248e-05
pop1,-66.351746,46.01555,2096-12-04,2096,12,4,270.65103,278.36978,8.103857e-05
pop1,-66.351746,46.01555,2096-12-05,2096,12,5,270.02084,277.83334,7.5157535e-05
pop1,-66.351746,46.01555,2096-12-06,2096,12,6,270.40103,277.74478,9.0664405e-05
pop1,-66.351746,46.01555,2096-12-07,2096,12,7,270.6146,277.70312,5.719948e-05
pop1,-66.351746,46.01555,2096-12-08,2096,12,8,270.88022,279.08853,3.362483e-05
pop1,-66.351746,46.01555,2096-12-09,2096,12,9,271.51562,278.125,6.0962473e-05
pop1,-66.351746,46.01555,2096-12-10,2096,12,10,271.83853,278.0521,0.00018012132
pop1,-66.351746,46.01555,2096-12-11,2096,12,11,270.2396,275.6875,3.2211952e-05
pop1,-66.351746,46.01555,2096-12-12,2096,12,12,268.78647,276.35416,3.3536086e-05
pop1,-66.351746,46.01555,2096-12-13,2096,12,13,269.5104,276.72916,3.1294567e-05
pop1,-66.351746,46.01555,2096-12-14,2096,12,14,269.46353,275.9375,2.9447923e-05
pop1,-66.351746,46.01555,2096-12-15,2096,12,15,269.5729,276.8646,8.9076086e-05
pop1,-66.351746,46.01555,2096-12-16,2096,12,16,270.41666,276.19272,4.8081605e-05
pop1,-66.351746,46.01555,2096-12-17,2096,12,17,269.09375,275.5,6.048464e-05
pop1,-66.351746,46.01555,2096-12-18,2096,12,18,267.47397,274.35938,3.3007466e-06
pop1,-66.351746,46.01555,2096-12-19,2096,12,19,267.47397,274.99478,1.8359038e-05
pop1,-66.351746,46.01555,2096-12-20,2096,12,20,268.3229,276.41666,3.0384079e-05
pop1,-66.351746,46.01555,2096-12-21,2096,12,21,270.09897,276.625,5.1369076e-05
pop1,-66.351746,46.01555,2096-12-22,2096,12,22,268.54166,275.9479,2.388293e-05
pop1,-66.351746,46.01555,2096-12-23,2096,12,23,268.22397,275.82812,0.000118458796
pop1,-66.351746,46.01555,2096-12-24,2096,12,24,267.8125,275.0625,5.3681655e-05
pop1,-66.351746,46.01555,2096-12-25,2096,12,25,266.88022,274.25,1.9013487e-05
pop1,-66.351746,46.01555,2096-12-26,2096,12,26,268.36978,275.35416,3.9885348e-05
pop1,-66.351746,46.01555,2096-12-27,2096,12,27,269.16666,275.85416,2.9853065e-05
pop1,-66.351746,46.01555,2096-12-28,2096,12,28,269.22916,277.1771,4.7411606e-05
pop1,-66.351746,46.01555,2096-12-29,2096,12,29,267.96875,276.58334,9.363785e-05
pop1,-66.351746,46.01555,2096-12-30,2096,12,30,267.61978,275.97397,3.613193e-05
pop1,-66.351746,46.01555,2096-12-31,2096,12,31,268.47726,276.13635,6.0088118e-05
pop1,-66.351746,46.01555,2097-01-01,2097,1,1,268.58853,275.77084,2.810178e-05
pop1,-66.351746,46.01555,2097-01-02,2097,1,2,267.1354,274.77084,7.59133e-05
pop1,-66.351746,46.01555,2097-01-03,2097,1,3,265.7526,272.8854,4.560228e-05
pop1,-66.351746,46.01555,2097-01-04,2097,1,4,265.60416,273.1875,3.5850364e-05
pop1,-66.351746,46.01555,2097-01-05,2097,1,5,265.75522,275.76562,0.00011979527
pop1,-66.351746,46.01555,2097-01-06,2097,1,6,267.9479,274.98438,5.1060106e-05
pop1,-66.351746,46.01555,2097-01-07,2097,1,7,266.3021,274.13022,2.1881584e-05
pop1,-66.351746,46.01555,2097-01-08,2097,1,8,266.26303,273.1771,4.1426752e-05
pop1,-66.351746,46.01555,2097-01-09,2097,1,9,264.88022,273.0729,1.69033e-05
pop1,-66.351746,46.01555,2097-01-10,2097,1,10,266.22397,273.6354,0.000116060815
pop1,-66.351746,46.01555,2097-01-11,2097,1,11,267.83853,274.6354,0.00012215662
pop1,-66.351746,46.01555,2097-01-12,2097,1,12,264.97397,272.21875,3.320273e-05
pop1,-66.351746,46.01555,2097-01-13,2097,1,13,263.61197,270.6354,9.779108e-06
pop1,-66.351746,46.01555,2097-01-14,2097,1,14,263.26303,271.97916,2.0927298e-05
pop1,-66.351746,46.01555,2097-01-15,2097,1,15,264.4479,273.79166,2.0846654e-05
pop1,-66.351746,46.01555,2097-01-16,2097,1,16,263.98438,273.70312,5.926413e-05
pop1,-66.351746,46.01555,2097-01-17,2097,1,17,264.82553,272.67188,2.1209615e-05
pop1,-66.351746,46.01555,2097-01-18,2097,1,18,262.95312,272.51562,5.13442e-06
pop1,-66.351746,46.01555,2097-01-19,2097,1,19,264.89322,273.35938,4.0166287e-05
pop1,-66.351746,46.01555,2097-01-20,2097,1,20,263.8047,273.72397,4.7540987e-05
pop1,-66.351746,46.01555,2097-01-21,2097,1,21,264.9479,273.59375,3.589236e-05
pop1,-66.351746,46.01555,2097-01-22,2097,1,22,264.60678,274.41147,3.567956e-05
pop1,-66.351746,46.01555,2097-01-23,2097,1,23,265.01303,273.70834,2.8076785e-05
pop1,-66.351746,46.01555,2097-01-24,2097,1,24,265.84375,273.1146,8.828228e-05
pop1,-66.351746,46.01555,2097-01-25,2097,1,25,265.04688,273.30728,8.210846e-05
pop1,-66.351746,46.01555,2097-01-26,2097,1,26,263.46353,273.04688,4.703185e-05
pop1,-66.351746,46.01555,2097-01-27,2097,1,27,262.95572,272.29166,6.329902e-05
pop1,-66.351746,46.01555,2097-01-28,2097,1,28,265.29166,272.875,1.3574573e-05
pop1,-66.351746,46.01555,2097-01-29,2097,1,29,264.2396,273.4896,2.8376911e-05
pop1,-66.351746,46.01555,2097-01-30,2097,1,30,264.6875,274.08853,3.056471e-05
pop1,-66.351746,46.01555,2097-01-31,2097,1,31,267.31818,276.5284,5.134792e-05
pop1,-66.351746,46.01555,2097-02-01,2097,2,1,266.8854,275.25,5.075711e-05
pop1,-66.351746,46.01555,2097-02-02,2097,2,2,266.96353,274.41666,3.062046e-05
pop1,-66.351746,46.01555,2097-02-03,2097,2,3,267.08853,274.10416,2.4601706e-05
pop1,-66.351746,46.01555,2097-02-04,2097,2,4,264.56772,272.8229,3.4634668e-05
pop1,-66.351746,46.01555,2097-02-05,2097,2,5,266.57812,273.3125,4.578164e-05
pop1,-66.351746,46.01555,2097-02-06,2097,2,6,266.20053,273.35416,6.274018e-05
pop1,-66.351746,46.01555,2097-02-07,2097,2,7,264.97916,272.33853,2.6491964e-05
pop1,-66.351746,46.01555,2097-02-08,2097,2,8,265.29166,273.65103,4.0973842e-05
pop1,-66.351746,46.01555,2097-02-09,2097,2,9,265.89062,273.74478,2.5634632e-05
pop1,-66.351746,46.01555,2097-02-10,2097,2,10,266.27084,273.15625,8.674242e-05
